Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,Fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
KM6TZ011F0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:05:51,SST Denali#3,5221101000428,,2022.11.05 20:58:42,2022.11.05 21:05:51,'00:07:09,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ011G0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:05:59,SST Denali#3,5221101000429,,2022.11.05 20:58:42,2022.11.05 21:05:59,'00:07:17,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ010K0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:13:16,SST Denali#3,5221101000322,,2022.11.05 21:06:33,2022.11.05 21:13:16,'00:06:43,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ011H0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:13:29,SST Denali#3,5221101000323,,2022.11.05 21:06:33,2022.11.05 21:13:29,'00:06:56,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM7TZ004F0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:13:37,SST Denali#3,5221101000324,,2022.11.05 21:06:32,2022.11.05 21:13:37,'00:07:05,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ01100,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:13:48,SST Denali#3,5221101000325,,2022.11.05 21:06:33,2022.11.05 21:13:48,'00:07:15,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM7TZ004D0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:20:42,SST Denali#3,5221101000466,,2022.11.05 21:14:08,2022.11.05 21:20:42,'00:06:34,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM7TZ00240,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:34:17,SST Denali#3,5221101000553,,2022.11.05 21:27:40,2022.11.05 21:34:17,'00:06:37,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM7TZ008S0,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:34:28,SST Denali#3,5221101000554,,2022.11.05 21:27:41,2022.11.05 21:34:28,'00:06:47,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KM6TZ01080,TTGeoEagle_2G_v1.02.00.04_27APR21.mot,-,-,'-,'-,'-,-,-,-,-,-,PASS,2022.11.05 21:41:29,SST Denali#3,5221101000227,,2022.11.05 21:34:43,2022.11.05 21:41:29,'00:06:46,-,'-,-,'-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
